product_id,product_name,category,price,stock_quantity,supplier,rating,description
8514,Monitor Prime 787,Audio,93066.17,1697,TechWorld,4.2,Limited edition
8515,Mouse Neo 876,Accessories,57301.4,218,SmartMart,1.2,Long battery life
8516,Headphones Max 712,Audio,69789.41,317,SmartMart,2.3,Best seller
8517,Phone Ultra 198,Audio,75419.35,994,ElectroHub,4.5,Long battery life
8518,Charger Mini 399,Audio,37671.81,1007,TechWorld,1.2,Best seller
8519,Tablet X 503,Accessories,22242.25,212,GadgetZone,2.9,Value for money
8520,Smartwatch S 964,Networking,72833.24,8,SmartMart,2.3,Limited edition
8521,Keyboard Plus 361,Accessories,44233.68,1832,PrimeSupplies,2.3,Latest model
8522,Charger Ultra 147,Accessories,94927.96,1023,GadgetZone,2.0,Limited edition
8523,Keyboard Prime 477,Electronics,83470.87,1302,ElectroHub,4.9,Ergonomic design
8524,Phone X 584,Accessories,33238.06,290,SmartMart,3.2,Compact and powerful
8525,Mouse Mini 882,Electronics,33327.32,1108,TechieStore,1.6,Best seller
8526,Laptop Max 351,Networking,52355.26,1679,PrimeSupplies,3.6,High quality
8527,Router X 482,Accessories,49245.23,505,ElectroHub,1.5,High quality
8528,Smartwatch Mini 554,Gadgets,15105.32,1021,SmartMart,1.7,Long battery life
8529,SSD X 961,Gadgets,75164.41,947,PrimeSupplies,4.9,Best seller
8530,Printer Plus 271,Accessories,23719.31,807,TechWorld,2.0,Compact and powerful
8531,Phone Prime 276,Audio,45341.93,1199,TechieStore,3.4,Ergonomic design
8532,Keyboard Neo 947,Electronics,84843.09,793,SmartMart,4.7,Compact and powerful
8533,Camera Ultra 557,Gadgets,61598.75,221,GadgetZone,3.3,Limited edition
8534,Laptop Neo 223,Gadgets,77084.51,478,TechieStore,3.7,Value for money
8535,Router X 235,Gadgets,85654.92,907,PrimeSupplies,1.2,Long battery life
8536,Phone Plus 814,Gadgets,67972.63,1482,PrimeSupplies,3.6,Value for money
8537,Tablet Plus 987,Gadgets,58425.19,1060,TechieStore,2.8,Long battery life
8538,Printer Max 335,Audio,55486.75,1599,PrimeSupplies,1.1,High quality
8539,Camera X 473,Networking,42984.06,804,TechieStore,1.7,Latest model
8540,Tablet Pro 116,Gadgets,20704.92,326,TechWorld,2.0,Ergonomic design
8541,Router X 314,Electronics,30677.73,238,GadgetZone,4.4,Latest model
8542,Charger S 566,Networking,60538.91,167,GadgetZone,4.6,Latest model
8543,Tablet Max 506,Computers,79402.02,1795,TechieStore,3.3,Latest model
8544,Router Air 829,Storage,8976.82,963,PrimeSupplies,1.4,Long battery life
8545,Tablet Mini 761,Storage,47202.43,870,GadgetZone,1.5,Value for money
8546,Tablet Air 187,Accessories,54865.8,590,SmartMart,2.8,Long battery life
8547,Headphones Air 748,Electronics,4418.6,786,TechWorld,1.8,Limited edition
8548,Phone Ultra 108,Computers,28120.55,1296,PrimeSupplies,2.7,Value for money
8549,Monitor Mini 668,Electronics,49129.44,955,TechieStore,3.1,High quality
8550,SSD Prime 685,Gadgets,52076.35,149,TechWorld,1.8,High quality
8551,Mouse Ultra 535,Gadgets,26014.93,1691,PrimeSupplies,2.1,High quality
8552,Camera Air 165,Computers,58302.4,709,SmartMart,4.6,Long battery life
8553,Speaker Neo 103,Electronics,71471.28,66,GadgetZone,3.2,Latest model
8554,SSD Max 189,Accessories,77328.67,1383,TechWorld,1.7,Best seller
8555,Camera Pro 895,Gadgets,94144.82,1301,TechWorld,2.5,Value for money
8556,Printer S 964,Electronics,5565.25,1645,TechWorld,3.6,High quality
8557,Router S 848,Computers,40604.36,1214,TechieStore,3.4,Limited edition
8558,Phone S 237,Networking,19695.62,1488,PrimeSupplies,3.7,High quality
8559,SSD Air 681,Computers,90966.18,199,ElectroHub,1.2,Latest model
8560,Charger Prime 405,Networking,77032.56,926,GadgetZone,2.4,Compact and powerful
8561,Headphones Pro 675,Accessories,56289.76,608,TechieStore,1.2,Compact and powerful
8562,Monitor Prime 195,Storage,9873.21,1320,PrimeSupplies,3.1,High quality
8563,Mouse Max 250,Storage,12746.42,1492,PrimeSupplies,2.0,Latest model
8564,Laptop Plus 655,Electronics,85061.21,641,TechWorld,4.0,Long battery life
8565,Charger Plus 225,Accessories,789.69,1911,TechieStore,4.4,Compact and powerful
8566,Router Pro 711,Computers,50773.57,1974,TechWorld,4.1,Best seller
8567,Headphones Plus 337,Storage,41901.85,154,TechWorld,5.0,Best seller
8568,Charger S 708,Accessories,42163.95,622,TechieStore,4.8,Best seller
8569,Camera Neo 174,Electronics,76880.08,868,PrimeSupplies,1.4,Best seller
8570,Phone Air 634,Networking,75606.25,602,ElectroHub,3.3,Ergonomic design
8571,Printer Ultra 469,Networking,6102.65,234,TechWorld,2.6,Best seller
8572,Laptop Prime 791,Computers,84497.63,1072,GadgetZone,1.7,Limited edition
8573,Speaker X 892,Computers,89477.75,1261,SmartMart,3.2,Value for money
8574,SSD Ultra 988,Storage,2908.36,1811,ElectroHub,1.5,Latest model
8575,Router Ultra 284,Gadgets,58448.86,1120,TechWorld,1.1,Long battery life
8576,Phone Plus 739,Networking,2002.29,1060,TechieStore,4.0,Best seller
8577,Router S 662,Storage,45134.52,710,ElectroHub,3.1,Long battery life
8578,Charger Ultra 172,Accessories,93557.61,1675,GadgetZone,1.8,Limited edition
8579,Camera Max 236,Electronics,82206.02,196,GadgetZone,2.5,Ergonomic design
8580,Router X 696,Accessories,14095.25,1406,GadgetZone,2.3,Compact and powerful
8581,Camera Air 546,Storage,14687.83,1867,ElectroHub,1.6,Ergonomic design
8582,Keyboard Mini 130,Computers,60402.7,47,ElectroHub,1.5,Best seller
8583,Laptop Pro 857,Accessories,45491.03,419,GadgetZone,4.0,Best seller
8584,Charger Pro 687,Storage,9920.86,64,TechieStore,1.1,Compact and powerful
8585,Phone Air 481,Audio,98734.7,1952,TechieStore,4.1,Latest model
8586,Mouse Prime 586,Accessories,44470.28,1160,PrimeSupplies,3.6,Ergonomic design
8587,Keyboard Plus 983,Audio,828.12,1776,PrimeSupplies,1.6,Limited edition
8588,Headphones Mini 467,Storage,35237.35,1205,PrimeSupplies,1.6,Ergonomic design
8589,Laptop Air 227,Electronics,14145.34,1804,TechieStore,4.4,Limited edition
8590,Mouse S 489,Computers,66240.94,114,TechieStore,4.2,Value for money
8591,Speaker Air 758,Gadgets,71134.3,1658,GadgetZone,3.3,High quality
8592,Tablet Mini 536,Audio,87294.33,1762,PrimeSupplies,4.8,Latest model
8593,Tablet Pro 882,Networking,98119.51,1774,GadgetZone,3.9,Value for money
8594,Phone Pro 504,Electronics,23222.44,1724,TechWorld,1.3,Value for money
8595,Speaker Max 442,Networking,3119.96,465,PrimeSupplies,3.6,Latest model
8596,Camera Prime 614,Accessories,34640.86,448,PrimeSupplies,2.8,Limited edition
8597,Printer Plus 290,Gadgets,96090.46,369,SmartMart,4.6,Ergonomic design
8598,Speaker Ultra 317,Computers,13155.76,1994,TechWorld,2.2,Ergonomic design
8599,Charger Ultra 884,Computers,22680.03,622,SmartMart,4.6,Value for money
8600,Monitor S 462,Gadgets,96842.85,981,GadgetZone,3.2,Limited edition
8601,Monitor Mini 263,Networking,34578.87,49,TechWorld,1.2,Ergonomic design
8602,Camera Neo 275,Networking,57349.99,1830,ElectroHub,4.6,Ergonomic design
8603,Camera Plus 931,Electronics,74846.98,1384,ElectroHub,2.9,Value for money
8604,Router Pro 720,Accessories,88721.37,837,SmartMart,1.3,Latest model
8605,Mouse Prime 352,Audio,76312.64,11,ElectroHub,3.1,Ergonomic design
8606,Phone Ultra 775,Computers,58926.88,599,TechWorld,4.8,Value for money
8607,Headphones Air 381,Electronics,94031.62,1647,TechWorld,3.1,Limited edition
8608,Keyboard X 875,Gadgets,29795.19,533,SmartMart,1.7,Compact and powerful
8609,Charger Ultra 270,Computers,62266.24,494,SmartMart,4.2,Best seller
8610,Laptop Plus 325,Audio,9150.2,977,ElectroHub,1.3,Limited edition
8611,Camera Max 210,Audio,83745.37,1172,PrimeSupplies,2.3,Compact and powerful
8612,Laptop Max 508,Electronics,19710.11,1017,TechWorld,3.2,Compact and powerful
8613,Router Air 855,Audio,53792.56,18,GadgetZone,4.0,Limited edition
8614,Printer Max 458,Gadgets,66890.97,186,ElectroHub,4.5,Best seller
8615,Speaker S 475,Accessories,8626.79,78,TechieStore,3.8,Value for money
8616,SSD Air 470,Computers,20836.03,60,TechieStore,5.0,Value for money
8617,Smartwatch X 648,Accessories,69486.2,384,ElectroHub,3.1,Value for money
8618,Monitor S 933,Networking,78149.94,644,TechWorld,3.8,Best seller
8619,Camera Air 379,Gadgets,16234.37,1074,SmartMart,2.2,Long battery life
8620,Monitor X 849,Computers,53474.85,1992,GadgetZone,1.6,Best seller
8621,Tablet Mini 500,Computers,29600.5,453,PrimeSupplies,2.2,Compact and powerful
8622,Phone Prime 728,Electronics,91661.84,60,TechieStore,3.9,High quality
8623,Keyboard Max 196,Gadgets,92716.62,1494,TechWorld,2.7,Ergonomic design
8624,Router Max 578,Networking,73299.57,819,ElectroHub,1.2,Compact and powerful
8625,Speaker Max 338,Gadgets,10190.16,1090,TechWorld,1.7,Latest model
8626,Speaker Pro 933,Electronics,23426.17,413,ElectroHub,2.1,Value for money
8627,Charger Mini 228,Audio,38604.36,858,GadgetZone,4.4,Compact and powerful
8628,Phone Neo 953,Gadgets,43858.72,15,ElectroHub,4.7,Long battery life
8629,Headphones Pro 444,Gadgets,93644.1,29,GadgetZone,3.8,Limited edition
8630,Camera X 756,Computers,7059.2,422,ElectroHub,1.5,Value for money
8631,Router Ultra 875,Networking,18805.34,524,SmartMart,3.9,Value for money
8632,Speaker X 785,Accessories,90290.71,282,ElectroHub,1.8,Latest model
8633,SSD Pro 224,Electronics,7576.76,817,TechieStore,3.0,Value for money
8634,Phone Prime 999,Audio,32448.68,67,ElectroHub,2.1,Latest model
8635,Monitor Prime 105,Gadgets,1216.04,1551,TechieStore,3.3,Limited edition
8636,Router Mini 253,Accessories,98460.66,327,GadgetZone,2.0,Ergonomic design
8637,Router S 675,Audio,91049.06,1584,SmartMart,2.9,Limited edition
8638,Charger Neo 901,Accessories,75572.14,253,TechWorld,1.5,Latest model
8639,Smartwatch Max 762,Audio,69438.38,1695,TechWorld,3.6,High quality
8640,Laptop Max 341,Computers,37088.45,1494,PrimeSupplies,4.6,High quality
8641,Headphones Plus 922,Audio,20712.2,1572,TechWorld,3.2,Ergonomic design
8642,Smartwatch Air 390,Computers,7439.86,1956,ElectroHub,3.4,Latest model
8643,Speaker Mini 671,Storage,96534.86,1752,GadgetZone,4.8,Best seller
8644,Tablet Prime 656,Networking,97364.22,247,GadgetZone,3.8,Value for money
8645,Mouse Mini 793,Gadgets,71327.41,850,ElectroHub,4.6,High quality
8646,Mouse X 209,Networking,79156.57,318,ElectroHub,3.5,Latest model
8647,Speaker Neo 310,Accessories,40373.55,280,TechWorld,1.2,Compact and powerful
8648,Keyboard Neo 609,Storage,49099.9,1546,TechieStore,2.6,Compact and powerful
8649,Router Mini 215,Networking,8073.02,1752,PrimeSupplies,2.1,Value for money
8650,Laptop Air 549,Networking,91034.67,1820,TechieStore,3.4,Limited edition
8651,Headphones Neo 268,Audio,76534.14,785,TechieStore,1.1,Value for money
8652,Speaker Neo 203,Accessories,39066.8,1287,SmartMart,1.4,High quality
8653,Laptop Plus 744,Networking,60346.21,154,SmartMart,5.0,Value for money
8654,Printer Max 827,Computers,72966.89,1105,SmartMart,3.4,Best seller
8655,Tablet Max 154,Networking,97588.85,301,PrimeSupplies,2.2,Limited edition
8656,Smartwatch Prime 151,Audio,89633.86,346,TechWorld,2.8,High quality
8657,Speaker X 817,Audio,55346.44,1310,GadgetZone,1.4,Best seller
8658,Mouse S 512,Electronics,76226.45,234,TechieStore,2.7,Long battery life
8659,Phone Air 764,Accessories,67171.98,1263,SmartMart,4.6,Ergonomic design
8660,SSD X 784,Audio,16631.03,278,GadgetZone,3.6,Limited edition
8661,Printer Prime 184,Electronics,31768.04,1717,TechieStore,4.9,Value for money
8662,Smartwatch Pro 339,Electronics,32484.22,849,TechieStore,4.0,Long battery life
8663,Keyboard Neo 622,Electronics,68964.83,673,TechWorld,4.0,Value for money
8664,Keyboard Ultra 720,Electronics,25984.7,1343,TechWorld,1.1,Ergonomic design
8665,Headphones Air 989,Accessories,86256.51,1830,ElectroHub,1.3,Compact and powerful
8666,Router X 242,Gadgets,48576.59,362,TechWorld,4.9,High quality
8667,Headphones Neo 626,Electronics,76803.7,1287,ElectroHub,4.6,Best seller
8668,Router Neo 852,Gadgets,21902.98,1767,ElectroHub,3.8,High quality
8669,Charger Ultra 739,Audio,88789.53,887,SmartMart,3.2,Limited edition
8670,Phone Ultra 775,Networking,84262.04,1441,ElectroHub,4.1,Latest model
8671,Camera Max 977,Networking,54497.92,1420,ElectroHub,2.4,Best seller
8672,Laptop S 290,Networking,70386.28,1119,GadgetZone,4.4,Long battery life
8673,Keyboard Max 703,Audio,46257.26,1999,GadgetZone,2.3,Long battery life
8674,Printer S 131,Gadgets,94439.34,585,ElectroHub,3.7,Value for money
8675,Monitor Neo 718,Storage,53448.49,390,TechWorld,4.2,Ergonomic design
8676,Laptop X 513,Accessories,29628.8,835,PrimeSupplies,3.0,Ergonomic design
8677,Phone Neo 599,Networking,73996.01,1097,TechieStore,4.7,Limited edition
8678,Printer Air 742,Gadgets,33832.28,1557,PrimeSupplies,2.4,High quality
8679,Laptop Plus 676,Computers,94095.82,1262,GadgetZone,2.5,Compact and powerful
8680,Smartwatch Prime 817,Storage,1172.58,68,GadgetZone,2.8,Long battery life
8681,Speaker Max 479,Audio,69374.63,112,TechieStore,1.8,Limited edition
8682,Laptop Prime 312,Audio,37166.04,708,SmartMart,4.2,High quality
8683,Tablet Air 604,Accessories,14450.86,31,PrimeSupplies,4.6,Limited edition
8684,SSD X 256,Accessories,65872.51,21,TechWorld,2.6,Ergonomic design
8685,Keyboard Neo 133,Gadgets,67403.79,768,ElectroHub,1.6,Value for money
8686,Keyboard Ultra 527,Networking,83536.51,963,GadgetZone,4.6,Value for money
8687,Speaker Neo 221,Gadgets,87511.83,457,GadgetZone,3.3,High quality
8688,Laptop Max 284,Storage,22654.71,600,ElectroHub,4.2,Compact and powerful
8689,Keyboard Ultra 476,Networking,89142.43,448,TechieStore,2.3,Value for money
8690,Headphones X 828,Accessories,15891.82,1179,TechieStore,3.9,Latest model
8691,Router S 888,Accessories,60395.16,671,SmartMart,1.7,Compact and powerful
8692,Keyboard Max 467,Networking,74090.39,1709,ElectroHub,1.5,Compact and powerful
8693,Charger Mini 729,Gadgets,43882.73,286,SmartMart,2.0,Ergonomic design
8694,Monitor X 964,Audio,68414.15,1689,ElectroHub,4.4,Value for money
8695,Mouse Air 153,Audio,64899.49,1879,GadgetZone,3.6,High quality
8696,SSD Plus 199,Computers,18360.07,1480,SmartMart,4.5,Best seller
8697,Monitor Air 874,Accessories,17765.8,9,TechieStore,1.7,Limited edition
8698,Tablet S 615,Audio,38194.96,237,ElectroHub,2.4,Compact and powerful
8699,Keyboard Pro 140,Accessories,19821.16,1746,ElectroHub,3.7,Value for money
8700,Keyboard Mini 867,Audio,61769.21,1397,SmartMart,3.6,Latest model
8701,Headphones Air 110,Storage,43429.04,1306,SmartMart,2.0,Limited edition
8702,Headphones Neo 967,Audio,12351.92,681,ElectroHub,1.4,Limited edition
8703,Speaker Neo 456,Networking,69244.46,1626,SmartMart,4.5,Compact and powerful
8704,Phone Pro 188,Storage,2315.35,1722,ElectroHub,2.7,Compact and powerful
8705,Camera Prime 948,Accessories,91010.47,1370,ElectroHub,2.5,Compact and powerful
8706,Laptop Pro 947,Gadgets,57060.59,947,TechWorld,4.1,Ergonomic design
8707,Camera Air 837,Audio,12431.91,287,TechieStore,2.0,Best seller
8708,Keyboard Mini 501,Audio,97185.61,946,SmartMart,4.2,Ergonomic design
8709,Monitor Plus 450,Accessories,22165.58,1476,PrimeSupplies,1.3,Long battery life
8710,Headphones Prime 276,Networking,68055.67,1037,SmartMart,4.8,Ergonomic design
8711,Monitor X 984,Networking,97826.71,1468,TechieStore,1.7,Value for money
8712,Router Neo 744,Storage,10462.21,1601,TechWorld,1.4,Limited edition
8713,Mouse Plus 934,Electronics,28289.15,1494,SmartMart,3.9,High quality
8714,Monitor Plus 947,Networking,53081.96,86,SmartMart,1.2,Compact and powerful
8715,Phone Ultra 425,Computers,86227.5,329,PrimeSupplies,5.0,Ergonomic design
8716,SSD Neo 280,Audio,83116.38,869,TechieStore,3.0,Best seller
8717,Keyboard Mini 786,Electronics,31830.46,682,PrimeSupplies,2.9,Value for money
8718,Phone Plus 725,Storage,7791.25,1295,TechieStore,1.8,Value for money
8719,Speaker Ultra 504,Storage,87817.42,1575,TechWorld,1.0,Value for money
8720,Printer Pro 215,Storage,76532.57,1410,ElectroHub,1.5,Long battery life
8721,Keyboard S 869,Accessories,37480.6,1531,GadgetZone,1.5,High quality
8722,Charger Max 157,Storage,60098.86,1193,TechieStore,3.6,Value for money
8723,Mouse Pro 885,Storage,9698.81,1029,PrimeSupplies,1.1,Latest model
8724,Smartwatch Max 498,Accessories,82206.76,1397,SmartMart,2.9,Best seller
8725,Charger Prime 234,Networking,81500.84,239,TechWorld,2.9,Limited edition
8726,Headphones Ultra 708,Electronics,98000.48,822,GadgetZone,3.0,Value for money
8727,Tablet Mini 289,Gadgets,36171.88,1312,SmartMart,2.2,Latest model
8728,Printer Prime 316,Storage,81715.12,1849,GadgetZone,3.3,Long battery life
8729,Mouse Prime 179,Electronics,52750.61,309,PrimeSupplies,1.1,Latest model
8730,Camera Prime 660,Computers,63117.61,887,GadgetZone,3.8,Long battery life
8731,Smartwatch Pro 902,Computers,90706.9,1433,TechieStore,3.4,High quality
8732,Mouse Prime 109,Accessories,29774.45,356,ElectroHub,1.5,Latest model
8733,SSD Ultra 374,Electronics,47886.74,1424,TechWorld,2.7,Best seller
8734,Speaker Ultra 480,Electronics,90069.57,1339,PrimeSupplies,1.7,Value for money
8735,Smartwatch Neo 380,Gadgets,33535.2,524,ElectroHub,2.8,Best seller
8736,Printer Prime 112,Audio,6553.86,684,GadgetZone,4.0,Value for money
8737,Router X 726,Electronics,6227.13,1936,GadgetZone,3.6,Best seller
8738,Smartwatch Ultra 705,Storage,13956.1,368,ElectroHub,3.1,Latest model
8739,Router Ultra 509,Audio,26209.63,1426,ElectroHub,1.3,Limited edition
8740,Keyboard Prime 204,Networking,97144.4,1667,SmartMart,4.9,Best seller
8741,Router Ultra 978,Audio,29364.58,1589,SmartMart,4.7,Limited edition
8742,SSD Neo 600,Storage,43946.73,1761,TechieStore,1.5,Value for money
8743,Charger X 599,Computers,51185.34,1711,PrimeSupplies,4.5,Latest model
8744,SSD Max 826,Gadgets,25567.68,1078,GadgetZone,2.2,Ergonomic design
8745,Keyboard Air 729,Computers,98856.92,1523,PrimeSupplies,2.4,Limited edition
8746,Phone Prime 798,Electronics,51867.29,677,TechieStore,2.9,Long battery life
8747,Monitor S 984,Accessories,41481.97,732,PrimeSupplies,4.4,Latest model
8748,Phone Prime 346,Computers,9011.85,1990,ElectroHub,1.8,Value for money
8749,SSD Max 691,Networking,61760.39,235,PrimeSupplies,4.8,Latest model
8750,Mouse Prime 712,Storage,43570.83,536,PrimeSupplies,3.9,Latest model
8751,Phone Neo 212,Electronics,28589.37,33,ElectroHub,3.2,Latest model
8752,Speaker X 519,Networking,7907.12,626,TechieStore,3.8,Long battery life
8753,Headphones Prime 164,Storage,73360.11,1739,PrimeSupplies,1.3,Value for money
8754,Monitor Neo 656,Gadgets,3443.21,502,GadgetZone,4.7,Limited edition
8755,Camera Ultra 687,Electronics,3902.04,1889,ElectroHub,4.2,Ergonomic design
8756,Mouse S 979,Gadgets,68844.75,1207,SmartMart,4.9,Ergonomic design
8757,Monitor X 852,Computers,83481.63,1135,TechieStore,4.4,High quality
8758,Camera X 154,Storage,11345.8,451,ElectroHub,2.2,Ergonomic design
8759,Charger Ultra 726,Networking,90253.95,1962,TechieStore,3.6,Value for money
8760,Router Neo 664,Networking,12251.39,750,TechieStore,4.0,Long battery life
8761,Mouse Prime 559,Accessories,48596.25,621,SmartMart,2.6,Best seller
8762,Router X 252,Computers,41347.13,528,PrimeSupplies,2.6,Best seller
8763,Laptop Mini 348,Audio,83694.56,1975,TechWorld,4.7,High quality
8764,Headphones Max 638,Gadgets,47138.79,1241,GadgetZone,4.8,Value for money
8765,Mouse Max 301,Computers,28542.63,123,ElectroHub,2.1,Latest model
8766,Laptop Max 223,Computers,32306.51,1249,TechieStore,1.4,Limited edition
8767,Laptop S 503,Computers,9232.07,345,TechieStore,4.8,High quality
8768,Camera Air 402,Accessories,52302.93,1202,GadgetZone,1.2,High quality
8769,Laptop Air 815,Computers,60253.23,297,TechieStore,4.2,Latest model
8770,Smartwatch Plus 294,Computers,73842.3,1492,TechWorld,1.5,High quality
8771,Smartwatch Ultra 635,Storage,49204.14,466,TechieStore,4.8,Latest model
8772,Router Ultra 125,Networking,52866.79,948,GadgetZone,1.7,Limited edition
8773,Charger X 750,Networking,92325.49,1330,TechWorld,4.6,Limited edition
8774,Charger Prime 946,Accessories,92499.71,552,SmartMart,4.8,Latest model
8775,Laptop Plus 506,Accessories,86650.57,649,PrimeSupplies,2.2,Compact and powerful
8776,Laptop Ultra 629,Storage,63276.11,970,PrimeSupplies,2.1,Latest model
8777,Smartwatch Neo 503,Computers,32024.44,1102,ElectroHub,2.3,Latest model
8778,Headphones Pro 977,Electronics,51765.87,1624,TechWorld,2.8,Long battery life
8779,Camera Air 838,Electronics,47050.27,928,SmartMart,1.6,Compact and powerful
8780,Monitor Ultra 487,Audio,28911.51,894,ElectroHub,1.4,High quality
8781,SSD Prime 426,Gadgets,34162.98,1027,GadgetZone,4.5,Limited edition
8782,Smartwatch Pro 660,Computers,99680.04,1227,PrimeSupplies,4.9,Compact and powerful
8783,Printer Prime 445,Storage,66377.11,554,TechWorld,2.3,Latest model
8784,Camera Neo 170,Electronics,51607.66,1187,ElectroHub,3.7,High quality
8785,SSD Mini 243,Computers,45515.78,1275,ElectroHub,3.1,Latest model
8786,Printer S 224,Accessories,40165.79,463,PrimeSupplies,3.6,Latest model
8787,Headphones X 890,Computers,18809.49,558,ElectroHub,3.9,Ergonomic design
8788,Smartwatch X 445,Storage,34292.47,1233,TechieStore,4.8,Best seller
8789,Keyboard Ultra 165,Electronics,74949.35,32,TechWorld,4.0,Value for money
8790,Headphones Neo 994,Networking,79124.63,117,TechWorld,2.7,Value for money
8791,Camera Mini 765,Accessories,60322.24,160,GadgetZone,3.3,Limited edition
8792,SSD X 519,Accessories,83866.8,1949,PrimeSupplies,2.8,Compact and powerful
8793,Mouse Neo 695,Storage,17695.52,281,SmartMart,3.1,High quality
8794,Smartwatch Mini 756,Gadgets,65233.0,348,SmartMart,2.7,Ergonomic design
8795,Laptop Prime 339,Storage,10578.27,474,PrimeSupplies,4.0,Best seller
8796,SSD X 784,Electronics,99934.16,1491,TechieStore,3.6,Ergonomic design
8797,Smartwatch X 439,Computers,9054.69,1754,ElectroHub,1.6,High quality
8798,Phone Neo 328,Networking,69416.39,668,TechWorld,4.2,Long battery life
8799,Router Neo 816,Electronics,58375.79,774,TechieStore,2.8,Ergonomic design
8800,Camera Air 338,Gadgets,52807.48,451,TechieStore,3.0,Latest model
8801,Tablet Max 553,Storage,10818.89,1865,GadgetZone,1.5,Compact and powerful
8802,Headphones Pro 519,Storage,77207.86,165,SmartMart,2.8,Long battery life
8803,Printer Pro 334,Audio,96138.2,1544,PrimeSupplies,1.1,Long battery life
8804,Tablet S 938,Computers,62162.21,685,GadgetZone,3.1,Limited edition
8805,Tablet S 533,Accessories,6421.45,917,SmartMart,1.5,Value for money
8806,Phone X 394,Audio,37216.9,1379,ElectroHub,1.1,Latest model
8807,Printer Mini 487,Audio,8876.59,1913,TechieStore,3.1,Ergonomic design
8808,Tablet Ultra 151,Electronics,6870.14,1536,SmartMart,4.5,Latest model
8809,Tablet Max 953,Electronics,28554.94,1338,SmartMart,4.7,High quality
8810,Printer X 481,Storage,78964.55,1322,PrimeSupplies,3.7,Best seller
8811,Tablet Max 180,Networking,54379.83,1274,ElectroHub,2.5,Best seller
8812,Camera Mini 147,Electronics,5271.08,1912,GadgetZone,4.6,Value for money
8813,Tablet Prime 431,Storage,89519.21,1023,PrimeSupplies,2.1,Latest model
8814,Tablet Mini 147,Networking,11154.53,101,TechWorld,3.0,Ergonomic design
8815,Smartwatch Max 233,Electronics,44662.0,449,TechieStore,3.8,Value for money
8816,Speaker X 988,Networking,49717.95,1520,GadgetZone,4.6,Best seller
8817,Router Prime 195,Accessories,66824.68,495,TechWorld,2.5,Limited edition
8818,Speaker Pro 696,Gadgets,11201.33,862,SmartMart,2.7,Compact and powerful
8819,Tablet Pro 809,Electronics,2794.45,1682,GadgetZone,3.6,Compact and powerful
8820,Charger Pro 910,Networking,87857.23,1945,TechieStore,1.4,Best seller
8821,Monitor Mini 491,Gadgets,5495.62,24,TechieStore,3.9,Compact and powerful
8822,Router Plus 623,Accessories,35795.3,367,PrimeSupplies,1.6,Compact and powerful
8823,Keyboard X 190,Networking,92949.53,133,TechWorld,3.0,Latest model
8824,Phone Ultra 683,Accessories,23780.18,635,TechWorld,1.9,Ergonomic design
8825,Tablet Max 406,Electronics,94181.15,354,GadgetZone,2.2,Limited edition
8826,Mouse X 271,Accessories,14255.13,1974,ElectroHub,4.2,Best seller
8827,Mouse Max 215,Accessories,54541.05,552,GadgetZone,3.6,Long battery life
8828,Printer Pro 865,Storage,98946.97,1341,GadgetZone,2.6,Value for money
8829,Speaker Air 901,Accessories,72027.88,782,TechWorld,4.0,Value for money
8830,Printer X 329,Electronics,16378.23,821,SmartMart,4.4,Best seller
8831,Charger Neo 932,Gadgets,24591.89,252,PrimeSupplies,1.3,Latest model
8832,Printer Max 677,Accessories,41084.87,856,SmartMart,1.6,Limited edition
8833,Laptop Plus 486,Accessories,56907.31,223,SmartMart,2.3,Ergonomic design
8834,Camera Plus 988,Computers,12451.48,486,TechieStore,1.1,Limited edition
8835,Charger Ultra 982,Audio,51030.56,1013,TechieStore,4.4,Value for money
8836,Keyboard Mini 240,Networking,41645.27,908,SmartMart,4.2,Limited edition
8837,Laptop Pro 581,Audio,19279.77,1963,PrimeSupplies,4.2,Compact and powerful
8838,Charger Air 669,Accessories,25400.43,1386,ElectroHub,1.3,Value for money
8839,Phone Plus 729,Networking,18806.85,704,PrimeSupplies,1.1,Limited edition
8840,Smartwatch X 566,Gadgets,26526.83,57,PrimeSupplies,4.7,Value for money
8841,Printer Prime 685,Electronics,36742.23,10,TechWorld,3.7,Ergonomic design
8842,Printer Plus 878,Audio,16985.92,752,ElectroHub,4.4,Limited edition
8843,Smartwatch Ultra 294,Computers,46896.73,220,GadgetZone,4.8,High quality
8844,Keyboard Pro 237,Accessories,18248.12,1911,GadgetZone,1.8,Long battery life
8845,Headphones Air 655,Accessories,44610.8,140,SmartMart,4.0,Ergonomic design
8846,Charger Air 168,Accessories,28215.63,642,ElectroHub,3.3,Ergonomic design
8847,Speaker S 953,Accessories,91801.94,1860,GadgetZone,2.2,High quality
8848,Smartwatch Neo 286,Storage,4066.71,240,PrimeSupplies,1.8,Value for money
8849,Smartwatch Max 624,Storage,60572.22,756,PrimeSupplies,1.5,High quality
8850,Charger X 371,Computers,95434.85,1819,TechWorld,2.8,Value for money
8851,Laptop Prime 167,Accessories,37442.79,57,SmartMart,4.9,High quality
8852,Charger Air 870,Networking,85202.25,1008,TechieStore,2.8,Ergonomic design
8853,Smartwatch Neo 899,Accessories,17563.14,1452,SmartMart,1.9,Limited edition
8854,Smartwatch Plus 156,Networking,8034.96,1800,PrimeSupplies,4.1,Value for money
